candidate_id,diagnostics_profile_attached,grid_tier,hit_run_count,max_achieved_lateral_g,max_capture_component_g,max_guidance_saturation_fraction,max_mirror_abs_difference_m,max_mirror_abs_difference_rho,max_postclamp_command_g,max_preclamp_command_g,max_seed_spread_m,max_seed_spread_rho,minimum_abs_rho_minus_one,mirror_entry_classification_consistent,nav_gain,nearest_distance_max_m,nearest_distance_mean_m,nearest_distance_min_m,offset_deg,range_km,refinement_reasons,resolved_runtime_contract_matches,rho_max,rho_mean,rho_median,rho_min,robust_state,run_count,seed_count,signed_bearing_count,stage4_launch_class,within_boundary_rho_band
nav_gain_3p5,False,main,0,34.99999999999999,0.0,0.28433268858800775,1.169394874267482e-06,7.79596582844988e-08,35.0,57.6061489506763,0.0,0.0,0.6301932616992105,True,3.5,24.45290009488303,24.452899510185592,24.452898925488157,55.0,5.0,[],True,1.6301933396588688,1.63019330067904,1.6301933006790397,1.6301932616992105,robust_miss,6,3,2,M,False
nav_gain_3p5,False,main,0,34.99999999999999,0.0,0.3340471092077088,1.7484113641330623e-05,1.1656075713517566e-06,35.0,67.309433493381,0.0,0.0,77.84026346552372,True,3.5,1182.6039694669694,1182.6039607249124,1182.6039519828557,60.0,5.0,[],True,78.84026463113129,78.84026404832751,78.8402640483275,78.84026346552372,robust_miss,6,3,2,M,False
nav_gain_3p5,False,main,0,34.99999999999999,0.0,0.3527777777777778,2.7123971449327655e-05,1.8082647557093878e-06,35.0,65.81243071048539,0.0,0.0,157.19075452631841,True,3.5,2372.8613450187477,2372.861331456762,2372.861317894776,65.0,5.0,[],True,158.19075633458317,158.1907554304508,158.1907554304508,158.19075452631841,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,34.9999999999912,0.0,0.2744360902255639,4.0404357150691794e-05,2.693623798677436e-06,35.0,57.218253417555786,0.0,0.0,231.75367312867854,True,3.5,3491.305137334535,3491.305117132357,3491.305096930178,70.0,5.0,[],True,232.75367582230234,232.75367447549044,232.75367447549044,232.75367312867854,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,23.015338722490974,0.0,0.0,7.519225982832722e-05,5.012817325678043e-06,23.557027524857126,23.557027524857126,0.0,0.0,307.2706044685778,True,3.5,4624.059142220927,4624.059104624797,4624.059067028667,75.0,5.0,[],True,308.2706094813951,308.2706069749865,308.27060697498644,308.2706044685778,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,3.9892937950952967,0.0,0.0,9.790489184524631e-05,6.5269928199995775e-06,6.014114019294447,6.014114019294447,0.0,0.0,327.50620412251567,True,3.5,4927.593159742627,4927.593110790181,4927.593061837735,80.0,5.0,[],True,328.5062106495085,328.5062073860121,328.5062073860121,328.50620412251567,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,5.676096091077933,0.0,0.0,0.00010824031232914422,7.216020776468213e-06,5.974030457312152,5.974030457312152,0.0,0.0,331.49478331241573,True,3.5,4987.421857926548,4987.421803806392,4987.421749686236,85.0,5.0,[],True,332.4947905284365,332.4947869204261,332.4947869204261,332.49478331241573,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,0,0.0,0.0,0.0,0.00011414508026064141,7.609672024955216e-06,0.0,0.0,0.0,0.0,332.3387244190632,True,3.5,5000.080980431028,5000.080923358489,5000.080866285948,90.0,5.0,[],True,333.33873202873525,333.33872822389924,333.33872822389924,333.3387244190632,robust_miss,6,3,2,O,False
nav_gain_3p5,False,main,3,1.8014706545557722,0.0,0.0,0.0,0.0,6.124999999999999,6.124999999999999,0.0,0.0,0.999909182027017,True,3.5,0.0013622695947458168,0.0013622695947458168,0.0013622695947458168,0.0,6.0,[],True,9.081797298305444e-05,9.081797298305444e-05,9.081797298305444e-05,9.081797298305444e-05,robust_hit,3,3,1,N,False
nav_gain_3p5,False,main,6,7.651383919266847,0.0,0.0,3.1628344524623365e-06,2.1085563016415938e-07,7.658391285076818,7.658391285076818,0.0,0.0,0.9999088933101444,True,3.5,0.001366600347833691,0.00136501893060746,0.0013634375133812287,5.0,6.0,[],True,9.11066898555794e-05,9.100126204049732e-05,9.100126204049732e-05,9.089583422541524e-05,robust_hit,6,3,2,N,False
